,image_id_initial,image_id_final,jar,week,species,treatment,replicate,individual_id,surface_area_cm2_initial,surface_area_cm2_final,length_cm_initial,length_cm_final,length_pixels_initial,length_pixels_final,surface_area_px2_initial,surface_area_px2_final,width_cm_initial,width_cm_final,width_pixels_initial,width_pixels_final,pixels_per_cm_initial,pixels_per_cm_final,pixels2_per_cm2_initial,pixels2_per_cm2_final,notes_initial,notes_final
124,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,3Pk,2.13,2.22,1.95,2.01,163.95,116.62,15046.5,7480.5,1.62,1.66,135.71,96.25,84,58,7056,3364,,used initial image to identify
125,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,3Gr,2.44,2.67,2.36,2.38,198.25,138.29,17240.5,8998,1.6,1.7,134.53,98.6,84,58,7056,3364,Surface area innaccurate due to overlapping,
126,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,3Bl,1.72,1.89,1.88,2.06,158.07,119.51,12146.5,6370,1.42,1.44,119.37,83.26,84,58,7056,3364,,
127,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,2Wh,2.38,2.56,2.06,2.14,172.74,123.84,16779,8602.5,1.65,1.81,138.62,105.26,84,58,7056,3364,,
128,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,2Rd,1.57,1.58,1.69,1.68,142.3,97.42,11074.5,5328.5,1.27,1.3,106.93,75.19,84,58,7056,3364,,used initial image to identify
129,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,2Pu,1.38,1.41,1.67,1.65,140.23,95.63,9716,4759,1.26,1.35,105.68,78.16,84,58,7056,3364,,IMG_0002-1-resized is the LW image
130,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,2Pk,1.25,1.32,1.53,1.59,128.6,92.44,8832,4425.5,1.15,1.17,96.8,68,84,58,7056,3364,,
131,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,2Or,0.78,0.87,1.19,1.24,100,71.78,5474,2912.5,0.89,0.95,74.95,55.36,84,58,7056,3364,Surface area innaccurate due to overlapping,
132,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,2Gr,2.31,2.71,2.03,2.24,170.58,129.81,16308.5,9130.5,1.47,1.59,123.46,92.2,84,58,7056,3364,,
133,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,2Bl,1.51,1.57,1.72,1.75,144.26,101.24,10644,5293.5,1.23,1.27,103.41,73.93,84,58,7056,3364,,used initial image to identify
134,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,2Bk,1.94,2.03,1.79,1.81,150.75,105.12,13693.5,6837.5,1.49,1.59,125.26,92.42,84,58,7056,3364,,
135,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,1Wh,2.06,2.21,1.91,2.02,160.51,117.27,14523.5,7449,1.53,1.55,128.27,90,84,58,7056,3364,,used initial image to identify
136,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,1Rd,0.56,0.58,1,1,83.73,58.19,3945,1941.5,0.82,0.84,69.12,48.7,84,58,7056,3364,,
137,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,1Pu,0.99,1.08,1.37,1.4,114.83,81.49,6981.5,3636,1,1.04,84.2,60.21,84,58,7056,3364,,
138,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,1Pk,0.63,0.68,1.08,1.09,90.52,63.25,4439.5,2271,0.9,0.87,75.27,50.33,84,58,7056,3364,,
139,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,1Or,0.69,0.72,1.12,1.14,94.15,66.22,4860.5,2409,0.87,0.86,72.73,50,84,58,7056,3364,,
140,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,1Gr,0.9,NA,1.27,NA,106.71,NA,6354,NA,1.02,NA,85.71,NA,84,NA,7056,NA,Surface area innaccurate due to overlapping,oyster missing from final image
141,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,1Bl,1.07,1.08,1.37,1.39,115.16,80.45,7555.5,3638,1.1,1.04,92.66,60.54,84,58,7056,3364,,
142,IMG_9820-resized,IMG_0002-resized,4,4,Olympia,8.0A0.2,1,1Bk,1.54,1.6,1.56,1.58,131.37,91.92,10901,5369,1.36,1.36,114.2,78.64,84,58,7056,3364,,used initial image to identify
143,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,3Pu,1.68,NA,1.92,NA,159.2,NA,11545.5,NA,1.32,NA,109.29,NA,83,NA,6889,NA,,NA
144,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,3Pk,1.21,NA,1.56,NA,129.28,NA,8355,NA,1.08,NA,89.84,NA,83,NA,6889,NA,,NA
145,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,3Gr,1.76,NA,2.01,NA,167.08,NA,12137,NA,1.34,NA,110.82,NA,83,NA,6889,NA,,NA
146,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,3Bl,1.15,NA,1.55,NA,128.74,NA,7890.5,NA,1.05,NA,87.56,NA,83,NA,6889,NA,,NA
147,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,2Wh,1.65,NA,1.84,NA,153.08,NA,11371,NA,1.35,NA,112.16,NA,83,NA,6889,NA,,NA
148,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,2Rd,0.93,NA,1.44,NA,119.77,NA,6434.5,NA,0.96,NA,80.06,NA,83,NA,6889,NA,,NA
149,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,2Pu,1,NA,1.49,NA,123.79,NA,6886,NA,0.87,NA,72.18,NA,83,NA,6889,NA,,NA
150,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,2Pk,1.36,NA,1.64,NA,136.47,NA,9378.5,NA,1.27,NA,105.59,NA,83,NA,6889,NA,,NA
151,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,2Or,0.92,NA,1.29,NA,107,NA,6369,NA,1,NA,82.66,NA,83,NA,6889,NA,,NA
152,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,2Gr,1.06,NA,1.46,NA,121.26,NA,7272.5,NA,1.17,NA,96.93,NA,83,NA,6889,NA,,NA
153,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,2Bl,1.23,NA,1.58,NA,131.02,NA,8491.5,NA,1.22,NA,101.55,NA,83,NA,6889,NA,,NA
154,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,2Bk,0.61,NA,1.08,NA,89.29,NA,4189,NA,0.85,NA,70.52,NA,83,NA,6889,NA,,NA
155,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,1Wh,0.52,NA,1.05,NA,86.98,NA,3601,NA,0.74,NA,61.68,NA,83,NA,6889,NA,,NA
156,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,1Rd,1.43,NA,1.78,NA,147.49,NA,9865,NA,1.23,NA,101.71,NA,83,NA,6889,NA,,NA
157,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,1Pu,1.41,NA,1.8,NA,149.57,NA,9721,NA,1.17,NA,96.9,NA,83,NA,6889,NA,,NA
158,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,1Pk,1.32,NA,1.82,NA,150.9,NA,9096,NA,1.11,NA,91.84,NA,83,NA,6889,NA,,NA
159,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,1Or,1.51,NA,1.72,NA,143,NA,10376.5,NA,1.34,NA,111.09,NA,83,NA,6889,NA,,NA
160,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,1Gr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,computer failed to measure,NA
161,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,1Bl,0.95,NA,1.3,NA,108.05,NA,6511.5,NA,1.05,NA,86.98,NA,83,NA,6889,NA,,NA
162,IMG_9826-resized,NA,4,4,Pacific,8.0A0.2,1,1Bk,0.69,NA,1.08,NA,89.84,NA,4733.5,NA,0.9,NA,74.73,NA,83,NA,6889,NA,,NA
163,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,3Pu,2.52,2.54,2.1,2.11,174.61,177.25,17384,17890,1.71,1.74,141.82,146.51,83,84,6889,7056,,
164,IMG_9822-resized,2019_08_09_0147-resized,5,2,Olympia,8.0A0.2,3,3Pk,2.25,2.19,2.01,2.01,167.04,172.53,15477,16223.5,1.55,1.57,128.75,135.06,83,86,6889,7396,,
165,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,3Gr,1.8,NA,1.71,NA,142.3,NA,12368,NA,1.56,NA,129.47,NA,83,NA,6889,NA,,dead and thrown out
166,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,3Bl,2.65,2.61,2.27,2.26,188.09,189.68,18225,18431.5,1.7,1.7,140.73,142.56,83,84,6889,7056,,
167,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,2Wh,1.32,1.4,1.61,1.61,133.7,135.15,9108.5,9886.5,1.29,1.26,107.34,106.04,83,84,6889,7056,Surface area innaccurate due to overlapping,
168,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,2Rd,1.53,1.53,1.78,1.7,147.49,142.51,10553,10779.5,1.28,1.3,106.48,109.11,83,84,6889,7056,,
169,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,2Pu,1.46,1.49,1.54,1.55,127.95,130.05,10045,10505.5,1.37,1.46,114.04,122.97,83,84,6889,7056,,
170,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,2Pk,1.57,1.58,1.65,1.62,136.57,136.36,10822,11165,1.34,1.36,111.46,113.86,83,84,6889,7056,,
171,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,2Or,1.6,1.66,1.55,1.57,128.97,131.47,11050.5,11688.5,1.48,1.52,122.43,127.63,83,84,6889,7056,Surface area innaccurate due to overlapping,
172,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,2Gr,1.41,1.47,1.61,1.61,133.33,135.16,9725,10391.5,1.21,1.22,100.65,102.39,83,84,6889,7056,,
173,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,2Bl,1.21,1.24,1.47,1.47,121.84,123.49,8355,8774.5,1.22,1.31,101.41,109.9,83,84,6889,7056,,
174,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,2Bk,1.31,1.35,1.54,1.59,128.16,133.7,9059,9548,1.27,1.26,105.7,105.48,83,84,6889,7056,,
175,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,1Wh,0.94,0.93,1.32,1.29,109.66,108.68,6508.5,6594,1.04,1.08,86.09,91.08,83,84,6889,7056,,
176,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,1Rd,1.19,1.22,1.48,1.48,123.07,124.72,8182.5,8593,1.08,1.17,89.36,97.98,83,84,6889,7056,Surface area innaccurate due to overlapping,
177,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,1Pu,0.96,0.97,1.34,1.35,110.82,113.3,6640.5,6813.5,1.06,1.07,88.29,89.84,83,84,6889,7056,,
178,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,1Pk,0.97,1,1.27,1.32,105.08,111.09,6682,7044,1.05,1.15,87.09,96.8,83,84,6889,7056,,
179,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,1Or,0.93,0.93,1.36,1.38,113.02,116.06,6396,6573,0.96,0.96,79.32,81.04,83,84,6889,7056,,
180,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,1Gr,0.99,0.98,1.3,1.25,107.56,105.38,6833.5,6902,1.06,1.09,88.05,91.44,83,84,6889,7056,,
181,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,1Bl,1.17,1.29,1.47,1.57,122.26,131.64,8093,9068.5,1.03,1.05,85.15,88.53,83,84,6889,7056,,
182,IMG_9822-resized,2019_08_09_0128-resized,5,2,Olympia,8.0A0.2,3,1Bk,1.28,1.29,1.58,1.6,131.03,134.24,8791.5,9108.5,1.13,1.13,94.15,95,83,84,6889,7056,,
183,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,3Pu,1.36,1.39,1.68,1.66,138.08,139.17,9171.5,9824,1.24,1.3,101.92,109.29,82,84,6724,7056,,used initial image to identify
184,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,3Pk,1.99,2.18,1.97,2.06,161.31,172.79,13402,15354.5,1.42,1.77,116.71,149.04,82,84,6724,7056,,new growth erased by computer
185,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,3Gr,1.24,1.46,1.46,1.83,119.71,153.52,8313,10294.5,1.19,1.19,97.35,99.72,82,84,6724,7056,,new growth erased by computer
186,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,3Bl,1.1,1.36,1.59,1.56,130.14,130.91,7365.5,9595,1.01,1.33,83.15,111.76,82,84,6724,7056,,used initial image to identify
187,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,2Wh,1.26,1.27,1.61,1.56,132.19,130.91,8487,8991.5,1.16,1.13,94.76,95.27,82,84,6724,7056,,used initial image to identify
188,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,2Rd,1.23,1.39,1.78,1.93,145.89,162,8256.5,9788,1.09,1.12,89.04,93.72,82,84,6724,7056,,
189,IMG_9829-resized,2019_08_09_0149-resized,5,2,Pacific,8.0A0.2,3,2Pu,0.98,1.03,1.57,1.57,128.44,133.75,6608.5,7439.5,0.89,1.01,73.16,85.62,82,85,6724,7225,,used initial image to identify
190,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,2Pk,0.79,0.75,1.34,1.31,110.03,110.39,5343.5,5283,0.91,0.96,74.33,80.8,82,84,6724,7056,,used initial image to identify
191,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,2Or,0.56,0.55,1.05,1.01,85.8,84.65,3759.5,3876.5,0.83,0.82,67.68,68.6,82,84,6724,7056,,
192,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,2Gr,0.91,0.89,1.43,1.41,117.34,118.12,6124,6272,0.91,0.9,74.63,75.64,82,84,6724,7056,,used initial image to identify
193,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,2Bl,0.87,0.85,1.31,1.28,107.7,107.15,5855.5,6030.5,0.96,0.98,78.45,82.54,82,84,6724,7056,,used initial image to identify
194,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,2Bk,1.41,1.57,1.6,1.65,131.13,138.88,9482,11087.5,1.28,1.41,105.15,118.68,82,84,6724,7056,,used initial image to identify
195,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,1Wh,1.45,1.56,1.75,1.72,143.69,144.13,9728.5,11025,1.28,1.39,104.92,116.73,82,84,6724,7056,,used initial image to identify
196,IMG_9829-resized,2019_08_09_0149-resized,5,2,Pacific,8.0A0.2,3,1Rd,1.59,1.59,1.66,1.73,136,147.05,10669.5,11519.5,1.5,1.47,122.97,125.1,82,85,6724,7225,,used initial image to identify
197,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,1Pu,0.6,0.67,1.13,1.23,92.66,103.62,4051.5,4705.5,0.77,0.79,63.29,66.21,82,84,6724,7056,,used initial image to identify
198,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,1Pk,0.68,0.67,1.31,1.32,107.56,110.68,4568.5,4758.5,0.78,0.77,63.56,64.4,82,84,6724,7056,,
199,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,1Or,0.53,0.56,1.11,1.13,91.01,94.92,3571.5,3971.5,0.73,0.75,59.67,63.32,82,84,6724,7056,,used initial image to identify
200,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,1Gr,0.8,0.84,1.3,1.28,106.38,107.81,5383.5,5893,0.81,0.92,66.37,77.2,82,84,6724,7056,,used initial image to identify
201,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,1Bl,0.63,0.7,1.17,1.09,95.86,91.97,4235.5,4960.5,0.77,1.05,62.97,88.46,82,84,6724,7056,,used initial image to identify
202,IMG_9829-resized,2019_08_09_0127-resized,5,2,Pacific,8.0A0.2,3,1Bk,0.96,1.04,1.44,1.47,118.36,123.6,6427,7330,1,1.17,81.61,98.6,82,84,6724,7056,,new growth erased by computer
203,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,3Pu,1.54,1.55,1.92,1.82,159.3,148.86,10618.5,10434.5,1.21,1.31,100.5,107.69,83,82,6889,6724,,
204,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,3Pk,2.01,2.07,1.92,1.95,159.66,160.29,13813.5,13901.5,1.52,1.61,125.9,132,83,82,6889,6724,,
205,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,3Gr,2.57,2.65,2.14,2.2,177.63,180.28,17676.5,17842,1.72,1.78,142.97,146.33,83,82,6889,6724,,
206,IMG_9824-resized,2019_08_08_0091-resized,6,2,Olympia,7.7C,3,3Bl,1.91,2.2,1.95,1.97,161.77,159.91,13182.5,14424.5,1.51,1.66,125.57,134.18,83,81,6889,6561,Surface area innaccurate due to overlapping,
207,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,2Wh,1.78,1.9,1.76,1.94,145.77,159.14,12251.5,12784.5,1.52,1.46,126.56,119.51,83,82,6889,6724,,
208,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,2Rd,1.81,1.76,2.01,1.99,166.98,163.53,12440,11834,1.22,1.27,101.36,103.87,83,82,6889,6724,,
209,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,2Pu,1.15,1.16,1.49,1.48,123.47,121.26,7955,7795,1.09,1.08,90.45,88.81,83,82,6889,6724,,
210,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,2Pk,1.23,1.35,1.47,1.52,121.7,125.04,8476.5,9101,1.2,1.18,99.36,97.08,83,82,6889,6724,Surface area innaccurate due to overlapping,
211,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,2Or,1.71,1.84,1.94,1.9,161.2,156.03,11799.5,12343.5,1.27,1.37,105.48,112.07,83,82,6889,6724,,
212,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,2Gr,1.95,2.11,1.98,2,164.27,164.23,13443.5,14172.5,1.47,1.45,122.29,118.71,83,82,6889,6724,new growth erased by computer,
213,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,2Bl,1.01,1.02,1.33,1.31,110.79,107.52,6976.5,6884,1.11,1.15,92.28,94.59,83,82,6889,6724,,
214,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,2Bk,2.77,2.79,2.41,2.4,199.73,196.73,19113.5,18762.5,1.68,1.7,139.61,139.52,83,82,6889,6724,,
215,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,1Wh,2.18,2.19,2.04,2.02,169.43,165.51,14988,14716.5,1.61,1.56,133.45,128.06,83,82,6889,6724,,
216,IMG_9824-resized,2019_08_08_0091-resized,6,2,Olympia,7.7C,3,1Rd,2.05,2.17,1.88,1.93,156.17,156.25,14132.5,14252.5,1.48,1.56,122.59,126.18,83,81,6889,6561,,
217,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,1Pu,0.75,0.74,1.14,1.12,94.54,91.79,5180.5,4986.5,0.88,0.88,73.01,72.24,83,82,6889,6724,,
218,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,1Pk,0.86,0.85,1.19,1.15,98.43,94.02,5939,5695,1.06,1.07,88.23,87.66,83,82,6889,6724,,
219,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,1Or,2.17,2.24,1.91,1.92,158.4,157.61,14958.5,15073,1.61,1.68,133.54,137.41,83,82,6889,6724,,
220,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,1Gr,0.79,0.79,1.16,1.13,96.66,92.76,5431.5,5326.5,0.99,1.01,81.84,82.73,83,82,6889,6724,,
221,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,1Bl,0.82,0.82,1.2,1.24,99.46,101.53,5616,5520.5,0.92,0.9,76.16,73.55,83,82,6889,6724,,
222,IMG_9824-resized,2019_08_08_0084-resized,6,2,Olympia,7.7C,3,1Bk,1.96,2.08,1.79,1.86,148.61,152.16,13488.5,14002,1.59,1.66,131.95,136.53,83,82,6889,6724,,
223,IMG_9831-resized,2019_08_08_0092-resized,6,2,Pacific,7.7C,3,3Pu,1.94,1.97,2.03,1.93,166.39,162.15,13055,13883.5,1.49,1.77,122.07,149.03,82,84,6724,7056,,
224,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,3Pk,1.55,1.5,1.97,1.79,161.15,146.66,10454.5,10093,1.26,1.27,102.96,104.48,82,82,6724,6724,,used initial image to identify
225,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,3Gr,1.76,1.71,1.88,1.83,153.77,150.46,11845,11470,1.33,1.45,109.17,119.27,82,82,6724,6724,,used initial image to identify
226,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,3Bl,1.21,1.35,1.63,1.64,133.72,134.63,8160.5,9085,1.21,1.39,99.01,113.84,82,82,6724,6724,,used initial image to identify
227,IMG_9831-resized,2019_08_08_0092-resized,6,2,Pacific,7.7C,3,2Wh,1.08,1.09,1.57,1.55,128.69,130.55,7281,7721,0.98,1.02,80.66,86.09,82,84,6724,7056,,used initial image to identify
228,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,2Rd,1.17,1.11,1.42,1.36,116.71,111.68,7890.5,7478,1.23,1.21,100.46,99.02,82,82,6724,6724,,
229,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,2Pu,1.32,1.42,1.85,2.02,151.92,165.89,8884.5,9531,1.08,1.07,88.29,87.48,82,82,6724,6724,,
230,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,2Pk,1.05,1.07,1.49,1.5,122.58,123,7043,7161.5,1.01,1.06,83.02,87.09,82,82,6724,6724,,
231,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,2Or,1.15,1.12,1.5,1.51,123.32,123.48,7708,7564,1.11,1.12,91.27,92.11,82,82,6724,6724,,
232,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,2Gr,1.4,1.32,1.58,1.55,129.69,127.28,9384.5,8886,1.22,1.16,100.32,95.04,82,82,6724,6724,,used initial image to identify
233,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,2Bl,1.19,1.2,1.47,1.52,120.78,124.92,8021.5,8098.5,1.11,1.17,91.41,95.6,82,82,6724,6724,,used initial image to identify
234,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,2Bk,0.87,1,1.46,1.45,119.89,118.56,5857.5,6692.5,0.82,1.06,66.85,86.61,82,82,6724,6724,,
235,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,1Wh,0.95,0.95,1.44,1.39,118.26,114.34,6368.5,6383,1,1,81.61,81.88,82,82,6724,6724,,used initial image to identify
236,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,1Rd,0.51,0.5,0.97,0.96,79.38,78.34,3396.5,3339,0.69,0.71,56.32,57.97,82,82,6724,6724,,used initial image to identify
237,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,1Pu,1.34,1.35,1.69,1.66,138.4,136.44,9014.5,9044,1.15,1.18,94.2,96.63,82,82,6724,6724,,
238,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,1Pk,0.77,0.74,1.35,1.31,110.45,107.3,5181,4947,0.88,0.87,72.11,71.03,82,82,6724,6724,,used initial image to identify
239,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,1Or,0.92,0.99,1.45,1.42,118.6,116.71,6201,6685,0.96,1.07,78.75,87.36,82,82,6724,6724,,used initial image to identify
240,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,1Gr,1.19,1.22,1.52,1.49,124.56,122.58,8010.5,8179,1.05,1.08,86.09,88.87,82,82,6724,6724,,
241,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,1Bl,0.9,0.84,1.4,1.32,114.91,108.46,6081.5,5643,1,0.97,82.3,79.38,82,82,6724,6724,,used initial image to identify
242,IMG_9831-resized,2019_08_08_0082-resized,6,2,Pacific,7.7C,3,1Bk,0.9,0.81,1.22,1.15,100.12,94.18,6021.5,5462,1.16,1.1,95.13,90.43,82,82,6724,6724,,used initial image to identify
243,IMG_9827-resized,IMG_0009-resized,7,4,Olympia,8.0A0.2,4,3Pu,2.13,2.4,1.96,2.08,162.35,120.5,14686.5,8067.5,1.69,1.73,140.01,100.08,83,58,6889,3364,,new growth erased by computer
244,IMG_9827-resized,IMG_0009-resized,7,4,Olympia,8.0A0.2,4,3Pk,1.53,1.5,1.8,1.76,149.27,101.86,10524.5,5050.5,1.22,1.2,101.6,69.66,83,58,6889,3364,,
245,IMG_9827-resized,IMG_0009-resized,7,4,Olympia,8.0A0.2,4,3Gr,1.5,1.4,1.61,1.55,133.69,90.14,10322,4715,1.32,1.34,109.88,78.01,83,58,6889,3364,,
246,IMG_9827-resized,IMG_0009-resized,7,4,Olympia,8.0A0.2,4,3Bl,1.75,1.73,1.89,1.85,156.89,107.47,12022.5,5814.5,1.27,1.29,105.62,74.67,83,58,6889,3364,,used initial image to identify
247,IMG_9827-resized,IMG_0009-resized,7,4,Olympia,8.0A0.2,4,2Wh,1.56,1.59,1.69,1.66,140.12,96.52,10723,5359.5,1.26,1.31,104.79,76.03,83,58,6889,3364,,
248,IMG_9827-resized,IMG_0009-resized,7,4,Olympia,8.0A0.2,4,2Rd,1.24,1.14,1.44,1.4,119.44,81.22,8571.5,3821.5,1.27,1.13,105.48,65.76,83,58,6889,3364,,
249,IMG_9827-resized,IMG_0009-resized,7,4,Olympia,8.0A0.2,4,2Pu,1.93,2.05,1.98,1.94,164.34,112.29,13288,6906,1.36,1.57,112.61,90.87,83,58,6889,3364,,
250,IMG_9827-resized,IMG_0009-resized,7,4,Olympia,8.0A0.2,4,2Pk,1.98,1.85,1.91,1.88,158.71,108.85,13638,6222.5,1.46,1.43,121.34,82.73,83,58,6889,3364,,used initial image to identify
