Jar,Species,Number,Individual.ID,Initial_wetweight,Date,Treatment,Week,Whole.Organism.Weight,Shell.Weight,Tissue.Weight,Respiration,Feeding.calcification,Dead
8,Pacific,15,2Rd,0.29,8/22/2019,7.7A0.2,4,NA,0.229,0.046,,,
8,Olympia,16,2Wh,0.694,8/22/2019,7.7A0.2,4,NA,0.5379,0.0814,X,,
8,Pacific,16,2Wh,0.19,8/22/2019,7.7A0.2,4,NA,0.201,0.036,,,
8,Olympia,20,3Bl,0.655,8/22/2019,7.7A0.2,4,NA,0.5306,0.0745,X,,
8,Pacific,20,3Bl,0.61,8/22/2019,7.7A0.2,4,NA,0.535,0.117,X,,
8,Pacific,17,3Gr,0.12,8/22/2019,7.7A0.2,4,NA,0.092,0.015,,,
8,Olympia,17,3Gr,0.591,8/22/2019,7.7A0.2,4,NA,0.514,0.093,,,
8,Olympia,18,3Pk,0.303,8/22/2019,7.7A0.2,4,NA,0.2295,0.0294,,,
8,Pacific,18,3Pk,0.36,8/22/2019,7.7A0.2,4,NA,0.289,0.055,X,,
8,Olympia,19,3Pu,0.592,8/22/2019,7.7A0.2,4,NA,0.497,0.085,,,
8,Pacific,19,3Pu,0.43,8/22/2019,7.7A0.2,4,NA,0.33,0.062,,,
9,Olympia,6,1Bk,0.281,9/5/2019,7.7C,6,NA,0.2362,0.0378,,,
9,Pacific,6,1Bk,0.47,9/5/2019,7.7C,6,NA,0.39,0.079,X,,
9,Olympia,4,1Bl,0.351,9/5/2019,7.7C,6,NA,0.2735,0.0441,,,
9,Pacific,4,1Bl,0.03,9/5/2019,7.7C,6,NA,0.0263,0.0057,,,
9,Olympia,1,1Gr,0.294,9/5/2019,7.7C,6,NA,0.252,0.023,,,
9,Pacific,1,1Gr,0.08,9/5/2019,7.7C,6,NA,0.0684,0.0145,,,
9,Pacific,5,1Or,0.24,9/5/2019,7.7C,6,NA,0.166,0.042,,,
9,Olympia,5,1Or,0.28,9/5/2019,7.7C,6,NA,NA,NA,,,X
9,Pacific,2,1Pk,0.07,9/5/2019,7.7C,6,NA,0.048,0.013,,,
9,Olympia,2,1Pk,0.145,9/5/2019,7.7C,6,NA,NA,NA,,,X
9,Olympia,3,1Pu,0.278,9/5/2019,7.7C,6,NA,0.218,0.0297,,,
9,Pacific,3,1Pu,0.17,9/5/2019,7.7C,6,NA,0.1357,0.0308,,,
9,Pacific,7,1Rd,0.12,9/5/2019,7.7C,6,NA,0.0866,0.0167,,,
9,Olympia,7,1Rd,0.467,9/5/2019,7.7C,6,NA,NA,NA,,,X
9,Olympia,8,1Wh,0.313,9/5/2019,7.7C,6,NA,0.252,0.0448,,,
9,Pacific,8,1Wh,0.17,9/5/2019,7.7C,6,NA,0.151,0.037,,,
9,Olympia,14,2Bk,0.766,9/5/2019,7.7C,6,NA,0.5853,0.1199,,,
9,Pacific,14,2Bk,0.33,9/5/2019,7.7C,6,NA,0.2844,0.0603,,,
9,Olympia,12,2Bl,0.506,9/5/2019,7.7C,6,NA,0.4206,0.0692,,,
9,Pacific,12,2Bl,0.2,9/5/2019,7.7C,6,NA,0.161,0.032,,,
9,Pacific,9,2Gr,0.1,9/5/2019,7.7C,6,NA,0.064,0.014,,,
9,Olympia,9,2Gr,0.572,9/5/2019,7.7C,6,NA,0.49,0.115,,,
9,Pacific,13,2Or,0.18,9/5/2019,7.7C,6,NA,0.1591,0.0247,,,
9,Olympia,13,2Or,0.633,9/5/2019,7.7C,6,NA,0.545,0.1024,,,
9,Olympia,10,2Pk,0.244,9/5/2019,7.7C,6,NA,0.196,0.025,,,
9,Pacific,10,2Pk,0.19,9/5/2019,7.7C,6,NA,0.1597,0.0331,,,
9,Pacific,11,2Pu,0.24,9/5/2019,7.7C,6,NA,0.226,0.038,,,
9,Olympia,11,2Pu,0.249,9/5/2019,7.7C,6,NA,0.447,0.077,,,
9,Olympia,15,2Rd,0.745,9/5/2019,7.7C,6,NA,0.624,0.097,,,
9,Pacific,15,2Rd,0.21,9/5/2019,7.7C,6,NA,0.1369,0.0025,,,
9,Olympia,16,2Wh,0.297,9/5/2019,7.7C,6,NA,0.2473,0.0398,,,
9,Pacific,16,2Wh,0.2,9/5/2019,7.7C,6,NA,NA,NA,,,X
9,Olympia,20,3Bl,0.917,9/5/2019,7.7C,6,NA,0.776,0.125,,,
9,Pacific,20,3Bl,0.25,9/5/2019,7.7C,6,NA,0.173,0.044,X,,
9,Olympia,17,3Gr,0.534,9/5/2019,7.7C,6,NA,0.427,0.077,X,,
9,Pacific,17,3Gr,0.52,9/5/2019,7.7C,6,NA,0.512,0.101,,,
9,Olympia,18,3Pk,0.624,9/5/2019,7.7C,6,NA,0.481,0.074,X,,
9,Pacific,18,3Pk,0.29,9/5/2019,7.7C,6,NA,0.219,0.058,,,
9,Pacific,19,3Pu,0.3,9/5/2019,7.7C,6,NA,0.2465,0.053,,,
9,Olympia,19,3Pu,0.665,9/5/2019,7.7C,6,NA,NA,NA,,,X
10,Olympia,6,1Bk,0.599,8/22/2019,7.7A0.2,4,NA,0.4711,0.0773,,,
10,Pacific,6,1Bk,0.23,8/22/2019,7.7A0.2,4,NA,0.225,0.041,,,
10,Olympia,4,1Bl,0.541,8/22/2019,7.7A0.2,4,NA,0.4275,0.0701,,,
10,Pacific,4,1Bl,0.12,8/22/2019,7.7A0.2,4,NA,0.112,0.018,,,
10,Pacific,1,1Gr,0.1,8/22/2019,7.7A0.2,4,NA,0.079,0.012,,,
10,Olympia,1,1Gr,0.139,8/22/2019,7.7A0.2,4,NA,NA,NA,,,X
10,Olympia,5,1Or,0.293,8/22/2019,7.7A0.2,4,NA,0.2315,0.0332,,,
10,Pacific,5,1Or,0.1,8/22/2019,7.7A0.2,4,NA,0.116,0.027,,,
10,Olympia,2,1Pk,0.367,8/22/2019,7.7A0.2,4,NA,0.317,0.047,,,
10,Pacific,2,1Pk,0.12,8/22/2019,7.7A0.2,4,NA,0.129,0.025,,,
10,Olympia,3,1Pu,0.365,8/22/2019,7.7A0.2,4,NA,0.2738,0.0516,,,
10,Olympia,7,1Rd,0.472,8/22/2019,7.7A0.2,4,NA,0.377,0.08,,,
10,Pacific,7,1Rd,0.14,8/22/2019,7.7A0.2,4,NA,0.101,0.017,,,
10,Olympia,8,1Wh,0.423,8/22/2019,7.7A0.2,4,NA,0.347,0.033,,,
10,Pacific,8,1Wh,0.09,8/22/2019,7.7A0.2,4,NA,0.087,0.027,,,
10,Olympia,14,2Bk,0.842,8/22/2019,7.7A0.2,4,NA,0.611,0.0948,,,
10,Pacific,14,2Bk,0.2,8/22/2019,7.7A0.2,4,NA,0.2167,0.0423,,,
10,Olympia,12,2Bl,0.443,8/22/2019,7.7A0.2,4,NA,0.357,0.073,,,
10,Pacific,12,2Bl,0.22,8/22/2019,7.7A0.2,4,NA,0.1895,0.0452,,,
10,Olympia,9,2Gr,0.546,8/22/2019,7.7A0.2,4,NA,0.48,0.064,,,
10,Pacific,9,2Gr,0.3,8/22/2019,7.7A0.2,4,NA,0.323,0.065,,,
10,Olympia,13,2Or,0.946,8/22/2019,7.7A0.2,4,NA,0.7721,0.1367,,,
10,Pacific,13,2Or,0.21,8/22/2019,7.7A0.2,4,NA,0.156,0.024,X,,
10,Olympia,10,2Pk,0.639,8/22/2019,7.7A0.2,4,NA,0.503,0.068,,,
10,Pacific,10,2Pk,0.22,8/22/2019,7.7A0.2,4,NA,0.2327,0.0583,,,
10,Olympia,11,2Pu,0.545,8/22/2019,7.7A0.2,4,NA,0.461,0.076,X,,
10,Olympia,15,2Rd,0.851,8/22/2019,7.7A0.2,4,NA,0.694,0.104,,,
10,Pacific,15,2Rd,0.36,8/22/2019,7.7A0.2,4,NA,0.322,0.061,,,
10,Olympia,16,2Wh,0.64,8/22/2019,7.7A0.2,4,NA,0.526,0.07,,,
10,Pacific,16,2Wh,0.21,8/22/2019,7.7A0.2,4,NA,0.198,0.048,,,
10,Olympia,20,3Bl,0.805,8/22/2019,7.7A0.2,4,NA,0.665,0.117,X,,
10,Pacific,20,3Bl,0.4,8/22/2019,7.7A0.2,4,NA,0.3445,0.0589,,,
10,Olympia,17,3Gr,1.241,8/22/2019,7.7A0.2,4,NA,1.061,0.179,,,
10,Pacific,17,3Gr,0.52,8/22/2019,7.7A0.2,4,NA,0.438,0.085,X,,
10,Pacific,18,3Pk,0.29,8/22/2019,7.7A0.2,4,NA,0.286,0.054,,,
10,Olympia,18,3Pk,0.781,8/22/2019,7.7A0.2,4,NA,NA,NA,,,X
10,Olympia,19,3Pu,0.504,8/22/2019,7.7A0.2,4,NA,0.434,0.053,,,
11,Pacific,6,1Bk,NA,7/25/2019,7.7A0.5,0,NA,0.145,0.046,,,
11,Olympia,6,1Bk,NA,7/25/2019,7.7A0.5,0,NA,0.255,NA,,,X
11,Pacific,4,1Bl,NA,7/25/2019,7.7A0.5,0,NA,0.144,0.034,,,
11,Olympia,4,1Bl,NA,7/25/2019,7.7A0.5,0,NA,0.247,0.037,,,
11,Pacific,1,1Gr,NA,7/25/2019,7.7A0.5,0,NA,0.122,0.275,,,
11,Olympia,1,1Gr,NA,7/25/2019,7.7A0.5,0,NA,0.512,0.09,X,,
11,Pacific,5,1Or,NA,7/25/2019,7.7A0.5,0,NA,0.147,0.031,,,
11,Olympia,5,1Or,NA,7/25/2019,7.7A0.5,0,NA,0.168,NA,,,X
11,Pacific,2,1Pk,NA,7/25/2019,7.7A0.5,0,NA,0.1,0.023,X,,
11,Olympia,2,1Pk,NA,7/25/2019,7.7A0.5,0,NA,0.485,0.122,,,
11,Pacific,3,1Pu,NA,7/25/2019,7.7A0.5,0,NA,0.117,0.038,X,,
11,Olympia,3,1Pu,NA,7/25/2019,7.7A0.5,0,NA,0.367,0.095,,,
11,Pacific,7,1Rd,NA,7/25/2019,7.7A0.5,0,NA,0.181,0.057,X,,
11,Olympia,7,1Rd,NA,7/25/2019,7.7A0.5,0,NA,0.37,0.063,,,
11,Pacific,8,1Wh,NA,7/25/2019,7.7A0.5,0,NA,0.207,0.069,,,
11,Olympia,8,1Wh,NA,7/25/2019,7.7A0.5,0,NA,0.408,0.078,,,
11,Pacific,14,2Bk,NA,7/25/2019,7.7A0.5,0,NA,0.215,0.042,,,
11,Olympia,14,2Bk,NA,7/25/2019,7.7A0.5,0,NA,0.334,0.064,,,
11,Pacific,12,2Bl,NA,7/25/2019,7.7A0.5,0,NA,0.408,0.146,,,
11,Olympia,12,2Bl,NA,7/25/2019,7.7A0.5,0,NA,0.358,0.05,X,,
11,Pacific,9,2Gr,NA,7/25/2019,7.7A0.5,0,NA,0.216,0.054,,,
11,Olympia,9,2Gr,NA,7/25/2019,7.7A0.5,0,NA,0.422,0.068,,,
11,Pacific,13,2Or,NA,7/25/2019,7.7A0.5,0,NA,0.254,0.094,,,
11,Olympia,13,2Or,NA,7/25/2019,7.7A0.5,0,NA,0.212,0.03,,,
11,Pacific,10,2Pk,NA,7/25/2019,7.7A0.5,0,NA,0.411,0.132,,,
11,Olympia,10,2Pk,NA,7/25/2019,7.7A0.5,0,NA,0.531,0.11,,,
11,Pacific,11,2Pu,NA,7/25/2019,7.7A0.5,0,NA,0.15,0.055,,,
11,Olympia,11,2Pu,NA,7/25/2019,7.7A0.5,0,NA,0.184,0.024,,,
11,Pacific,15,2Rd,NA,7/25/2019,7.7A0.5,0,NA,0.17,0.048,,,
11,Olympia,15,2Rd,NA,7/25/2019,7.7A0.5,0,NA,0.285,0.069,,,
11,Pacific,16,2Wh,NA,7/25/2019,7.7A0.5,0,NA,0.399,0.151,,,
11,Olympia,16,2Wh,NA,7/25/2019,7.7A0.5,0,NA,0.371,NA,,,X
11,Pacific,20,3Bl,NA,7/25/2019,7.7A0.5,0,NA,0.266,0.316,,,
11,Olympia,20,3Bl,NA,7/25/2019,7.7A0.5,0,NA,0.56,0.119,X,,
11,Pacific,17,3Gr,NA,7/25/2019,7.7A0.5,0,NA,0.388,0.109,,,
11,Olympia,17,3Gr,NA,7/25/2019,7.7A0.5,0,NA,0.555,0.093,,,
11,Pacific,18,3Pk,NA,7/25/2019,7.7A0.5,0,NA,0.249,0.033,X,,
11,Olympia,18,3Pk,NA,7/25/2019,7.7A0.5,0,NA,0.395,0.062,,,
11,Pacific,19,3Pu,NA,7/25/2019,7.7A0.5,0,NA,0.339,0.347,,,
11,Olympia,19,3Pu,NA,7/25/2019,7.7A0.5,0,NA,0.453,0.074,X,,
12,Pacific,4,1Bl,NA,7/25/2019,7.7A0.2,0,NA,0.069,0.011,,,
12,Pacific,1,1Gr,NA,7/25/2019,7.7A0.2,0,NA,0.077,0.016,,,
12,Olympia,1,1Gr,NA,7/25/2019,7.7A0.2,0,NA,0.449,0.087,,,
12,Pacific,,1Or,NA,7/25/2019,7.7A0.2,0,NA,0.147,0.031,,,
12,Pacific,2,1Pk,NA,7/25/2019,7.7A0.2,0,NA,0.142,0.039,,,
12,Olympia,2,1Pk,NA,7/25/2019,7.7A0.2,0,NA,0.207,0.036,X,,
12,Pacific,3,1Pu,NA,7/25/2019,7.7A0.2,0,NA,0.119,0.033,X,,
12,Olympia,3,1Pu,NA,7/25/2019,7.7A0.2,0,NA,0.154,0.017,X,,
12,Pacific,8,1Wh,NA,7/25/2019,7.7A0.2,0,NA,0.075,0.024,X,,
12,Olympia,8,1Wh,NA,7/25/2019,7.7A0.2,0,NA,0.258,0.039,X,,
12,Pacific,14,2Bk,NA,7/25/2019,7.7A0.2,0,NA,0.338,0.117,,,
12,Olympia,14,2Bk,NA,7/25/2019,7.7A0.2,0,NA,0.477,0.097,X,,
12,Olympia,12,2Bl,NA,7/25/2019,7.7A0.2,0,NA,0.509,0.082,,,
12,Pacific,9,2Gr,NA,7/25/2019,7.7A0.2,0,NA,0.224,0.064,X,,
12,Olympia,9,2Gr,NA,7/25/2019,7.7A0.2,0,NA,0.394,0.081,,,
12,Pacific,13,2Or,NA,7/25/2019,7.7A0.2,0,NA,0.176,0.0603,X,,
12,Olympia,13,2Or,NA,7/25/2019,7.7A0.2,0,NA,0.726,0.119,,,
12,Olympia,10,2Pk,NA,7/25/2019,7.7A0.2,0,NA,0.4,0.058,,,
12,Olympia,15,2Rd,NA,7/25/2019,7.7A0.2,0,NA,0.311,0.046,,,
12,Pacific,16,2Wh,NA,7/25/2019,7.7A0.2,0,NA,0.217,0.071,,,
12,Olympia,16,2Wh,NA,7/25/2019,7.7A0.2,0,NA,0.461,0.112,,,
12,Pacific,20,3Bl,NA,7/25/2019,7.7A0.2,0,NA,0.257,0.038,,,
12,Olympia,20,3Bl,NA,7/25/2019,7.7A0.2,0,NA,0.795,0.134,,,
12,Pacific,17,3Gr,NA,7/25/2019,7.7A0.2,0,NA,0.305,0.112,,,
12,Olympia,17,3Gr,NA,7/25/2019,7.7A0.2,0,NA,0.425,0.093,,,
12,Pacific,18,3Pk,NA,7/25/2019,7.7A0.2,0,NA,0.105,0.043,,,
12,Olympia,18,3Pk,NA,7/25/2019,7.7A0.2,0,NA,0.365,0.065,,,
12,Pacific,19,3Pu,NA,7/25/2019,7.7A0.2,0,NA,0.203,0.067,,,
12,Olympia,19,3Pu,NA,7/25/2019,7.7A0.2,0,NA,0.513,0.078,,,
13,Olympia,6,1Bk,0.243,8/22/2019,7.7A0.2,4,NA,0.1864,0.0225,,,
13,Pacific,6,1Bk,0.1,8/22/2019,7.7A0.2,4,NA,NA,NA,,,X
13,Olympia,4,1Bl,0.515,8/22/2019,7.7A0.2,4,NA,0.4139,0.0596,,,
13,Pacific,4,1Bl,0.11,8/22/2019,7.7A0.2,4,NA,0.0922,0.012,,,
13,Olympia,1,1Gr,0.391,8/22/2019,7.7A0.2,4,NA,0.3091,0.0497,,,
13,Pacific,1,1Gr,0.17,8/22/2019,7.7A0.2,4,NA,0.149,0.02,,,
13,Olympia,5,1Or,0.944,8/22/2019,7.7A0.2,4,NA,0.825,0.131,,,
13,Pacific,5,1Or,0.2,8/22/2019,7.7A0.2,4,NA,NA,NA,,,X
13,Olympia,2,1Pk,0.353,8/22/2019,7.7A0.2,4,NA,0.295,0.035,,,
13,Pacific,2,1Pk,0.18,8/22/2019,7.7A0.2,4,NA,NA,NA,,,X
13,Pacific,3,1Pu,0.29,8/22/2019,7.7A0.2,4,NA,0.163,0.034,,,
13,Olympia,3,1Pu,0.637,8/22/2019,7.7A0.2,4,NA,0.542,0.096,,,
13,Pacific,7,1Rd,0.12,8/22/2019,7.7A0.2,4,NA,0.093,0.019,,,
13,Olympia,7,1Rd,0.539,8/22/2019,7.7A0.2,4,NA,0.4515,0.108,,,
13,Olympia,8,1Wh,0.561,8/22/2019,7.7A0.2,4,NA,0.476,0.084,,,
13,Pacific,8,1Wh,0.15,8/22/2019,7.7A0.2,4,NA,0.0945,0.0195,,,
13,Olympia,14,2Bk,0.57,8/22/2019,7.7A0.2,4,NA,0.4424,0.0873,,,
13,Pacific,14,2Bk,0.22,8/22/2019,7.7A0.2,4,NA,NA,NA,,,X
13,Olympia,12,2Bl,0.431,8/22/2019,7.7A0.2,4,NA,0.3556,0.0609,,,
13,Pacific,12,2Bl,0.17,8/22/2019,7.7A0.2,4,NA,NA,NA,,,X
13,Olympia,9,2Gr,0.859,8/22/2019,7.7A0.2,4,NA,0.736,0.116,,,
13,Pacific,9,2Gr,0.24,8/22/2019,7.7A0.2,4,NA,NA,NA,,,X
13,Pacific,13,2Or,0.36,8/22/2019,7.7A0.2,4,NA,0.269,0.06,,,
13,Olympia,13,2Or,0.421,8/22/2019,7.7A0.2,4,NA,0.367,0.062,,,
13,Olympia,10,2Pk,0.348,8/22/2019,7.7A0.2,4,NA,0.299,0.033,,,
13,Pacific,10,2Pk,0.17,8/22/2019,7.7A0.2,4,NA,0.1251,0.0252,,,
13,Olympia,11,2Pu,0.358,8/22/2019,7.7A0.2,4,NA,0.289,0.042,,,
13,Pacific,11,2Pu,0.32,8/22/2019,7.7A0.2,4,NA,0.1412,0.0315,,,
13,Pacific,15,2Rd,0.21,8/22/2019,7.7A0.2,4,NA,0.153,0.038,,,
13,Olympia,15,2Rd,1.062,8/22/2019,7.7A0.2,4,NA,NA,NA,,,X
13,Olympia,16,2Wh,0.522,8/22/2019,7.7A0.2,4,NA,0.442,0.0696,,,
13,Pacific,16,2Wh,0.34,8/22/2019,7.7A0.2,4,NA,0.232,0.05,,,
13,Olympia,20,3Bl,0.369,8/22/2019,7.7A0.2,4,NA,0.321,0.047,,,
13,Pacific,20,3Bl,0.48,8/23/2019,7.7A0.2,4,NA,0.379,0.103,X,,
13,Olympia,17,3Gr,0.618,8/23/2019,7.7A0.2,4,NA,0.4546,0.0675,X,,
13,Pacific,17,3Gr,0.39,8/22/2019,7.7A0.2,4,NA,0.377,0.055,,,
13,Olympia,18,3Pk,0.845,8/23/2019,7.7A0.2,4,NA,0.6863,0.124,X,,
13,Pacific,18,3Pk,0.38,8/23/2019,7.7A0.2,4,NA,0.364,0.074,X,,
13,Olympia,19,3Pu,1.067,8/22/2019,7.7A0.2,4,NA,0.865,0.192,,,
13,Pacific,19,3Pu,0.3,8/22/2019,7.7A0.2,4,NA,0.223,0.036,,,
14,Olympia,6,1Bk,0.268,8/22/2019,7.7C,4,0.277,NA,NA,,X,
14,Pacific,6,1Bk,0.21,8/22/2019,7.7C,4,0.2962,NA,NA,,X,
14,Olympia,4,1Bl,0.197,8/22/2019,7.7C,4,0.225,NA,NA,,X,
14,Pacific,4,1Bl,0.21,8/22/2019,7.7C,4,0.285,NA,NA,,X,
14,Olympia,1,1Gr,0.124,8/22/2019,7.7C,4,0.15,NA,NA,,X,
14,Pacific,1,1Gr,0.11,8/22/2019,7.7C,4,0.1386,NA,NA,,X,
14,Pacific,5,1Or,0.11,8/22/2019,7.7C,4,0.1392,NA,NA,,X,
14,Olympia,5,1Or,0.437,8/22/2019,7.7C,4,0.471,NA,NA,,X,
14,Pacific,2,1Pk,0.08,8/22/2019,7.7C,4,0.1127,NA,NA,,X,
14,Olympia,2,1Pk,0.315,8/22/2019,7.7C,4,0.349,NA,NA,,X,
14,Pacific,3,1Pu,0.13,8/22/2019,7.7C,4,0.1239,NA,NA,,X,
14,Olympia,3,1Pu,0.213,8/22/2019,7.7C,4,0.236,NA,NA,,X,
14,Olympia,7,1Rd,0.384,8/22/2019,7.7C,4,0.415,NA,NA,,X,
14,Pacific,7,1Rd,0.2,8/22/2019,7.7C,4,0.268,NA,NA,,X,
14,Olympia,8,1Wh,0.203,8/22/2019,7.7C,4,0.221,NA,NA,,X,
14,Pacific,8,1Wh,0.3,8/22/2019,7.7C,4,0.439,NA,NA,,X,
14,Olympia,14,2Bk,0.276,8/22/2019,7.7C,4,0.306,NA,NA,,X,
14,Pacific,14,2Bk,0.33,8/22/2019,7.7C,4,0.4591,NA,NA,,X,
14,Pacific,12,2Bl,0.21,8/22/2019,7.7C,4,0.1978,NA,NA,,X,
14,Olympia,12,2Bl,0.365,8/22/2019,7.7C,4,0.429,NA,NA,,X,
14,Pacific,,2Gr,0.21,8/22/2019,7.7C,4,0.232,NA,NA,,X,
14,Olympia,9,2Gr,0.558,8/22/2019,7.7C,4,0.606,NA,NA,,X,
14,Olympia,13,2Or,0.554,8/22/2019,7.7C,4,0.623,NA,NA,,X,
14,Pacific,13,2Or,0.35,8/22/2019,7.7C,4,0.4241,NA,NA,,X,
14,Pacific,10,2Pk,0.22,8/22/2019,7.7C,4,0.2514,NA,NA,,X,
14,Olympia,10,2Pk,0.675,8/22/2019,7.7C,4,0.724,NA,NA,,X,
14,Pacific,11,2Pu,0.13,8/22/2019,7.7C,4,0.1367,NA,NA,,X,
14,Olympia,11,2Pu,0.357,8/22/2019,7.7C,4,0.376,NA,NA,,X,
14,Olympia,15,2Rd,0.512,8/22/2019,7.7C,4,0.555,NA,NA,,X,
14,Pacific,15,2Rd,0.23,8/22/2019,7.7C,4,0.2949,NA,NA,,X,
14,Pacific,16,2Wh,0.25,8/22/2019,7.7C,4,0.3199,NA,NA,,X,
14,Olympia,16,2Wh,0.584,8/22/2019,7.7C,4,0.661,NA,NA,,X,
14,Pacific,20,3Bl,0.38,8/22/2019,7.7C,4,0.4597,NA,NA,,X,
14,Olympia,20,3Bl,0.729,8/22/2019,7.7C,4,NA,NA,NA,,X,X
14,Olympia,17,3Gr,1.605,8/22/2019,7.7C,4,1.468,NA,NA,,X,
14,Pacific,17,3Gr,0.47,8/22/2019,7.7C,4,0.584,NA,NA,,X,
14,Pacific,18,3Pk,0.43,8/22/2019,7.7C,4,0.399,NA,NA,,X,
14,Olympia,18,3Pk,0.794,8/22/2019,7.7C,4,0.854,NA,NA,,X,
14,Olympia,19,3Pu,0.815,8/22/2019,7.7C,4,0.883,NA,NA,,X,
14,Pacific,19,3Pu,0.35,8/22/2019,7.7C,4,0.4546,NA,NA,,X,
15,Pacific,6,1Bk,NA,7/25/2019,8.0C,0,NA,0.059,0.014,X,,
15,Olympia,6,1Bk,NA,7/25/2019,8.0C,0,NA,0.481,0.079,,,
15,Pacific,4,1Bl,NA,7/25/2019,8.0C,0,NA,0.113,0.046,,,
15,Olympia,4,1Bl,NA,7/25/2019,8.0C,0,NA,0.337,0.038,,,
15,Pacific,1,1Gr,NA,7/25/2019,8.0C,0,NA,0.089,0.027,,,
15,Olympia,1,1Gr,NA,7/25/2019,8.0C,0,NA,0.29,0.042,X,,
15,Pacific,5,1Or,NA,7/25/2019,8.0C,0,NA,0.039,0.011,,,
15,Olympia,5,1Or,NA,7/25/2019,8.0C,0,NA,0.233,0.04,,,
15,Pacific,2,1Pk,NA,7/25/2019,8.0C,0,NA,0.044,0.015,,,
15,Olympia,2,1Pk,NA,7/25/2019,8.0C,0,NA,0.179,0.031,X,,
15,Pacific,3,1Pu,NA,7/25/2019,8.0C,0,NA,0.059,0.017,,,
15,Olympia,3,1Pu,NA,7/25/2019,8.0C,0,NA,0.222,NA,,,X
15,Pacific,7,1Rd,NA,7/25/2019,8.0C,0,NA,0.081,0.027,X,,
15,Olympia,7,1Rd,NA,7/25/2019,8.0C,0,NA,0.463,0.099,,,
15,Pacific,8,1Wh,NA,7/25/2019,8.0C,0,NA,0.047,0.01,X,,
15,Olympia,8,1Wh,NA,7/25/2019,8.0C,0,NA,0.456,0.066,,,
15,Olympia,6,2Bk,NA,7/25/2019,8.0C,0,NA,0.509,0.113,X,,
15,Pacific,14,2Bk,NA,7/25/2019,8.0C,0,NA,0.177,0.038,,,
15,Olympia,14,2Bl,NA,7/25/2019,8.0C,0,NA,0.295,0.06,,,
15,Pacific,12,2Bl,NA,7/25/2019,8.0C,0,NA,0.181,0.046,,,
15,Pacific,9,2Gr,NA,7/25/2019,8.0C,0,NA,0.21,0.067,,,
15,Olympia,9,2Gr,NA,7/25/2019,8.0C,0,NA,0.356,0.061,,,
15,Pacific,13,2Or,NA,7/25/2019,8.0C,0,NA,0.153,0.044,,,
15,Olympia,13,2Or,NA,7/25/2019,8.0C,0,NA,0.263,0.04,,,
15,Pacific,10,2Pk,NA,7/25/2019,8.0C,0,NA,0.164,0.058,,,
15,Olympia,10,2Pk,NA,7/25/2019,8.0C,0,NA,0.308,0.033,,,
15,Pacific,11,2Pu,NA,7/25/2019,8.0C,0,NA,0.183,0.048,,,
15,Olympia,11,2Pu,NA,7/25/2019,8.0C,0,NA,0.271,0.04,X,,
15,Pacific,15,2Rd,NA,7/25/2019,8.0C,0,NA,0.148,0.042,X,,
15,Olympia,15,2Rd,NA,7/25/2019,8.0C,0,NA,0.401,0.07,,,
15,Pacific,16,2Wh,NA,7/25/2019,8.0C,0,NA,0.135,0.042,,,
15,Olympia,16,2Wh,NA,7/25/2019,8.0C,0,NA,0.461,0.098,,,
15,Pacific,20,3Bl,NA,7/25/2019,8.0C,0,NA,0.346,0.102,,,
15,Olympia,20,3Bl,NA,7/25/2019,8.0C,0,NA,0.432,0.073,,,
15,Pacific,17,3Gr,NA,7/25/2019,8.0C,0,NA,0.212,0.067,,,
15,Olympia,17,3Gr,NA,7/25/2019,8.0C,0,NA,0.505,0.098,,,
15,Olympia,2,3Pk,NA,7/25/2019,8.0C,0,NA,0.565,0.094,,,
15,Pacific,18,3Pk,NA,7/25/2019,8.0C,0,NA,0.284,0.097,,,
15,Pacific,19,3Pu,NA,7/25/2019,8.0C,0,NA,0.221,0.079,,,
15,Olympia,19,3Pu,NA,7/25/2019,8.0C,0,NA,0.42,0.077,,,
16,Pacific,6,1Bk,0.2,8/8/2019,7.7A0.5,2,0.237,NA,NA,,X,
16,Olympia,6,1Bk,0.348,8/8/2019,7.7A0.5,2,0.3953,NA,NA,,X,
16,Olympia,4,1Bl,0.178,8/8/2019,7.7A0.5,2,0.1943,NA,NA,,X,
16,Pacific,4,1Bl,0.16,8/8/2019,7.7A0.5,2,0.206,NA,NA,,X,
16,Pacific,1,1Gr,0.15,8/8/2019,7.7A0.5,2,0.172,NA,NA,,X,
16,Olympia,1,1Gr,0.472,8/8/2019,7.7A0.5,2,0.5081,NA,NA,,X,
16,Olympia,5,1Or,0.354,8/8/2019,7.7A0.5,2,0.367,NA,NA,,X,
16,Pacific,5,1Or,0.2,8/8/2019,7.7A0.5,2,0.247,NA,NA,,X,
16,Pacific,2,1Pk,0.19,8/8/2019,7.7A0.5,2,0.228,NA,NA,,X,
16,Olympia,2,1Pk,0.189,8/8/2019,7.7A0.5,2,0.269,NA,NA,,X,
16,Olympia,3,1Pu,0.222,8/8/2019,7.7A0.5,2,0.24,NA,NA,,X,
16,Pacific,3,1Pu,0.16,8/8/2019,7.7A0.5,2,0.302,NA,NA,,X,
16,Olympia,7,1Rd,0.204,8/8/2019,7.7A0.5,2,0.2227,NA,NA,,X,
16,Pacific,7,1Rd,0.14,8/8/2019,7.7A0.5,2,0.178,NA,NA,,X,
