Jar,Individual ID,Species,Week,Treatment,Rep,Dissolution score1,Circles1,Crosses1,Exposed crystals1,Total1
5,1Pi,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,1Pi,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,1Pi,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,1Pi,Olympia,2,8.0A0.2,3,2,1,1,1,3
5,1Pi,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,1Pi,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,1Pi,Olympia,2,8.0A0.2,3,3,0,1,1,2
5,1Pi,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,1Pi,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,1Pi,Olympia,2,8.0A0.2,3,3,1,0,1,2
5,1Pi,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,1Pi,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,1Pi,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,1Pi,Olympia,2,8.0A0.2,3,3,0,1,1,2
5,1Pi,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,1Pi,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,1Pi,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,1Pi,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,1Pi,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,2W,Olympia,2,8.0A0.2,3,3,1,0,1,2
5,2W,Olympia,2,8.0A0.2,3,2,0,1,1,2
5,2W,Olympia,2,8.0A0.2,3,3,0,1,1,2
5,2W,Olympia,2,8.0A0.2,3,3,0,1,1,2
5,2W,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,2W,Olympia,2,8.0A0.2,3,2,0,1,1,2
5,2W,Olympia,2,8.0A0.2,3,2,0,1,1,2
5,2W,Olympia,2,8.0A0.2,3,2,0,0,1,1
5,2W,Olympia,2,8.0A0.2,3,3,0,1,1,2
5,2W,Olympia,2,8.0A0.2,3,2,1,1,1,3
5,2W,Olympia,2,8.0A0.2,3,2,0,1,1,2
5,2W,Olympia,2,8.0A0.2,3,2,1,1,1,3
5,2W,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,2W,Olympia,2,8.0A0.2,3,3,1,1,1,3
5,2W,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,2W,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,2W,Olympia,2,8.0A0.2,3,3,0,0,1,1
5,2W,Olympia,2,8.0A0.2,3,3,0,0,1,1
69,3Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,3Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,3Pu,Pacific,2,8.0A0.2,4,3,0,1,1,2
69,3Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,3Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,3Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,3Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,3Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,3Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,3Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,3Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,3Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,3Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,3Pu,Pacific,2,8.0A0.2,4,2,1,0,1,2
69,3Pu,Pacific,2,8.0A0.2,4,3,1,0,1,2
69,3Pu,Pacific,2,8.0A0.2,4,2,0,0,1,1
69,3Pu,Pacific,2,8.0A0.2,4,3,0,1,1,2
69,1R,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,1R,Pacific,2,8.0A0.2,4,3,1,0,1,2
69,1R,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,1R,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,1R,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,1R,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,1R,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,1R,Pacific,2,8.0A0.2,4,1,0,0,1,1
69,1R,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,1R,Pacific,2,8.0A0.2,4,1,0,0,1,1
69,1R,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,1R,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,1R,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,1R,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,1R,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,2Pu,Pacific,2,8.0A0.2,4,3,1,0,1,2
69,2Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,2Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,2Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,2Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,2Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,2Pu,Pacific,2,8.0A0.2,4,NA,NA,NA,NA,0
69,2Pu,Pacific,2,8.0A0.2,4,1,0,0,1,1
69,2Pu,Pacific,2,8.0A0.2,4,1,0,0,1,1
69,2Pu,Pacific,2,8.0A0.2,4,2,1,0,1,2
69,2Pu,Pacific,2,8.0A0.2,4,2,0,0,1,1
69,2Pu,Pacific,2,8.0A0.2,4,2,0,1,1,2
69,2Pu,Pacific,2,8.0A0.2,4,1,0,0,1,1
69,2Pu,Pacific,2,8.0A0.2,4,3,1,0,1,2
69,2Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,2Pu,Pacific,2,8.0A0.2,4,3,0,0,1,1
69,2Pu,Pacific,2,8.0A0.2,4,3,1,0,1,2
6,3Pi,Pacific,2,7.7C,3,3,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,2,0,1,1,2
6,3Pi,Pacific,2,7.7C,3,3,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,3,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,2,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,2,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,3,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,3,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,3,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,1,1,0,1,2
6,3Pi,Pacific,2,7.7C,3,2,1,0,1,2
6,3Pi,Pacific,2,7.7C,3,3,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,2,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,3,1,0,1,2
6,3Pi,Pacific,2,7.7C,3,2,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,3,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,2,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,2,1,0,1,2
6,3Pi,Pacific,2,7.7C,3,2,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,3,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,3,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,3,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,2,1,0,1,2
6,3Pi,Pacific,2,7.7C,3,2,1,0,1,2
6,3Pi,Pacific,2,7.7C,3,2,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,3,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,3,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,2,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,2,0,0,1,1
6,3Pi,Pacific,2,7.7C,3,1,0,0,0,0
5,2Pi,Pacific,2,8.0A0.2,3,3,0,1,1,2
5,2Pi,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2Pi,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2Pi,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2Pi,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2Pi,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2Pi,Pacific,2,8.0A0.2,3,3,1,1,1,3
5,2Pi,Pacific,2,8.0A0.2,3,1,1,0,1,2
5,2Pi,Pacific,2,8.0A0.2,3,2,1,1,1,3
5,2Pi,Pacific,2,8.0A0.2,3,1,1,0,1,2
5,2Pi,Pacific,2,8.0A0.2,3,3,0,1,1,2
5,2Pi,Pacific,2,8.0A0.2,3,2,1,1,1,3
5,2Pi,Pacific,2,8.0A0.2,3,2,0,0,1,1
5,2Pi,Pacific,2,8.0A0.2,3,2,0,1,1,2
5,2Pi,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2Pi,Pacific,2,8.0A0.2,3,2,1,1,1,3
5,2Pi,Pacific,2,8.0A0.2,3,1,0,0,1,1
5,2Pi,Pacific,2,8.0A0.2,3,2,1,1,1,3
5,2Pi,Pacific,2,8.0A0.2,3,1,0,1,1,2
5,2Pi,Pacific,2,8.0A0.2,3,3,0,1,1,2
5,2Pi,Pacific,2,8.0A0.2,3,3,0,1,1,2
5,2Pi,Pacific,2,8.0A0.2,3,3,0,1,1,2
5,2Pi,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2Bc,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2Bc,Pacific,2,8.0A0.2,3,3,1,0,1,2
5,2Bc,Pacific,2,8.0A0.2,3,3,1,1,1,3
5,2Bc,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2Bc,Pacific,2,8.0A0.2,3,2,0,1,1,2
5,2Bc,Pacific,2,8.0A0.2,3,3,1,1,1,3
5,2Bc,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2Bc,Pacific,2,8.0A0.2,3,1,0,0,0,0
5,2Bc,Pacific,2,8.0A0.2,3,1,0,0,0,0
5,2Bc,Pacific,2,8.0A0.2,3,1,0,0,0,0
5,2Bc,Pacific,2,8.0A0.2,3,2,1,0,1,2
5,2Bc,Pacific,2,8.0A0.2,3,2,1,1,1,3
5,2Bc,Pacific,2,8.0A0.2,3,1,1,0,1,2
5,2Bc,Pacific,2,8.0A0.2,3,2,1,0,1,2
5,2Bc,Pacific,2,8.0A0.2,3,3,1,1,1,3
5,2Bc,Pacific,2,8.0A0.2,3,3,1,1,1,3
5,2Bc,Pacific,2,8.0A0.2,3,3,0,1,1,2
5,2Bc,Pacific,2,8.0A0.2,3,3,1,1,1,3
69,2O,Olympia,2,8.0A0.2,4,1,0,1,1,2
69,2O,Olympia,2,8.0A0.2,4,2,0,1,1,2
69,2O,Olympia,2,8.0A0.2,4,1,0,0,1,1
69,2O,Olympia,2,8.0A0.2,4,2,0,1,1,2
69,2O,Olympia,2,8.0A0.2,4,2,0,1,1,2
69,2O,Olympia,2,8.0A0.2,4,3,1,1,1,3
69,2O,Olympia,2,8.0A0.2,4,3,0,1,1,2
69,2O,Olympia,2,8.0A0.2,4,1,0,1,1,2
69,2O,Olympia,2,8.0A0.2,4,3,0,1,1,2
69,2O,Olympia,2,8.0A0.2,4,3,0,1,1,2
69,2O,Olympia,2,8.0A0.2,4,2,0,1,1,2
69,2O,Olympia,2,8.0A0.2,4,2,0,1,1,2
69,2O,Olympia,2,8.0A0.2,4,3,0,1,1,2
69,2O,Olympia,2,8.0A0.2,4,2,0,1,1,2
69,2O,Olympia,2,8.0A0.2,4,3,0,1,1,2
69,2O,Olympia,2,8.0A0.2,4,3,0,1,1,2
69,2O,Olympia,2,8.0A0.2,4,2,0,1,1,2
69,2O,Olympia,2,8.0A0.2,4,3,0,0,1,1
69,2O,Olympia,2,8.0A0.2,4,3,1,0,1,2
69,2O,Olympia,2,8.0A0.2,4,3,0,1,1,2
5,2R,Pacific,2,8.0A0.2,3,2,0,1,1,2
5,2R,Pacific,2,8.0A0.2,3,2,0,0,1,1
5,2R,Pacific,2,8.0A0.2,3,3,0,1,1,2
5,2R,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2R,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2R,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2R,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2R,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2R,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2R,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2R,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2R,Pacific,2,8.0A0.2,3,2,1,0,1,2
5,2R,Pacific,2,8.0A0.2,3,3,1,0,1,2
5,2R,Pacific,2,8.0A0.2,3,2,0,1,1,2
5,2R,Pacific,2,8.0A0.2,3,1,1,0,1,2
5,2R,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2R,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2R,Pacific,2,8.0A0.2,3,3,0,0,1,1
5,2R,Pacific,2,8.0A0.2,3,2,1,0,1,2
69,2S,Olympia,2,8.0A0.2,4,2,0,1,1,2
69,2S,Olympia,2,8.0A0.2,4,1,0,1,1,2
69,2S,Olympia,2,8.0A0.2,4,3,0,1,1,2
69,2S,Olympia,2,8.0A0.2,4,2,0,1,1,2
69,2S,Olympia,2,8.0A0.2,4,2,0,1,0,1
69,2S,Olympia,2,8.0A0.2,4,2,1,1,1,3
69,2S,Olympia,2,8.0A0.2,4,2,1,1,1,3
69,2S,Olympia,2,8.0A0.2,4,2,0,0,1,1
69,2S,Olympia,2,8.0A0.2,4,2,0,0,1,1
69,2S,Olympia,2,8.0A0.2,4,3,0,0,1,1
69,2S,Olympia,2,8.0A0.2,4,1,0,0,1,1
69,2S,Olympia,2,8.0A0.2,4,NA,NA,NA,NA,0
69,2S,Olympia,2,8.0A0.2,4,1,1,1,1,3
69,2S,Olympia,2,8.0A0.2,4,2,1,1,1,3
69,2S,Olympia,2,8.0A0.2,4,3,1,0,1,2
69,2S,Olympia,2,8.0A0.2,4,1,0,1,1,2
69,2S,Olympia,2,8.0A0.2,4,2,0,1,1,2
69,2S,Olympia,2,8.0A0.2,4,NA,NA,NA,NA,0
69,2S,Olympia,2,8.0A0.2,4,1,1,0,1,2
69,2S,Olympia,2,8.0A0.2,4,3,0,0,1,1
69,2S,Olympia,2,8.0A0.2,4,2,0,1,1,2
69,2S,Olympia,2,8.0A0.2,4,1,0,1,1,2
69,2S,Olympia,2,8.0A0.2,4,2,0,1,1,2
69,2S,Olympia,2,8.0A0.2,4,1,1,0,1,2
69,2S,Olympia,2,8.0A0.2,4,2,1,0,1,2
69,2S,Olympia,2,8.0A0.2,4,3,0,0,1,1
69,2S,Olympia,2,8.0A0.2,4,3,0,1,1,2
69,2S,Olympia,2,8.0A0.2,4,3,0,0,1,1
69,1R,Olympia,2,8.0A0.2,4,1,0,1,1,2
69,1R,Olympia,2,8.0A0.2,4,1,0,1,1,2
69,1R,Olympia,2,8.0A0.2,4,1,0,1,1,2
69,1R,Olympia,2,8.0A0.2,4,1,0,1,1,2
69,1R,Olympia,2,8.0A0.2,4,1,0,1,1,2
69,1R,Olympia,2,8.0A0.2,4,1,1,1,1,3
69,1R,Olympia,2,8.0A0.2,4,1,0,1,1,2
69,1R,Olympia,2,8.0A0.2,4,2,0,1,1,2
69,1R,Olympia,2,8.0A0.2,4,1,0,0,1,1
69,1R,Olympia,2,8.0A0.2,4,1,0,1,0,1
69,1R,Olympia,2,8.0A0.2,4,1,1,1,0,2
69,1R,Olympia,2,8.0A0.2,4,1,0,1,0,1
69,1R,Olympia,2,8.0A0.2,4,1,0,0,1,1
69,1R,Olympia,2,8.0A0.2,4,3,0,0,1,1
69,1R,Olympia,2,8.0A0.2,4,3,0,1,1,2
69,1R,Olympia,2,8.0A0.2,4,3,0,0,1,1
69,1R,Olympia,2,8.0A0.2,4,NA,0,0,1,1
7,2Bl,Olympia,4,8.0A0.2,4,1,1,0,1,2
7,2Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,2Bl,Olympia,4,8.0A0.2,4,2,0,1,1,2
7,2Bl,Olympia,4,8.0A0.2,4,2,0,0,1,1
7,2Bl,Olympia,4,8.0A0.2,4,2,0,0,1,1
7,2Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,2Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,2Bl,Olympia,4,8.0A0.2,4,2,0,1,1,2
7,2Bl,Olympia,4,8.0A0.2,4,2,0,0,1,1
7,2Bl,Olympia,4,8.0A0.2,4,3,0,1,1,2
7,2Bl,Olympia,4,8.0A0.2,4,3,0,1,1,2
7,2Bl,Olympia,4,8.0A0.2,4,2,1,1,1,3
7,2Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,2Bl,Olympia,4,8.0A0.2,4,2,0,0,1,1
7,2Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,2Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,2Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,2Bl,Olympia,4,8.0A0.2,4,2,1,1,1,3
7,2Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,2Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,2Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,2Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,2Bl,Olympia,4,8.0A0.2,4,2,1,1,1,3
7,1Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Bl,Olympia,4,8.0A0.2,4,3,0,1,1,2
7,1Bl,Olympia,4,8.0A0.2,4,2,0,1,1,2
7,1Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Bl,Olympia,4,8.0A0.2,4,2,0,1,1,2
7,1Bl,Olympia,4,8.0A0.2,4,3,1,0,1,2
7,1Bl,Olympia,4,8.0A0.2,4,2,1,1,1,3
7,1Bl,Olympia,4,8.0A0.2,4,2,0,1,1,2
7,1Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Bl,Olympia,4,8.0A0.2,4,2,0,1,1,2
7,1Bl,Olympia,4,8.0A0.2,4,2,1,1,1,3
7,1Bl,Olympia,4,8.0A0.2,4,2,1,1,1,3
7,1Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Bl,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Gr,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Gr,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Gr,Olympia,4,8.0A0.2,4,2,1,1,1,3
7,1Gr,Olympia,4,8.0A0.2,4,2,1,1,1,3
7,1Gr,Olympia,4,8.0A0.2,4,2,0,1,1,2
7,1Gr,Olympia,4,8.0A0.2,4,NA,NA,NA,NA,0
7,1Gr,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Gr,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Gr,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Gr,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Gr,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Gr,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Gr,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Gr,Olympia,4,8.0A0.2,4,NA,NA,NA,NA,0
7,1Gr,Olympia,4,8.0A0.2,4,NA,NA,NA,NA,0
7,1Gr,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Gr,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Gr,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,1Gr,Olympia,4,8.0A0.2,4,3,0,0,1,1
7,3Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,3Gr,Pacific,4,8.0A0.2,4,3,0,1,1,2
7,3Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,3Gr,Pacific,4,8.0A0.2,4,3,1,0,1,2
7,3Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,3Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,3Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,3Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,3Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,3Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,3Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,3Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,3Gr,Pacific,4,8.0A0.2,4,2,1,0,0,1
7,3Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,3Gr,Pacific,4,8.0A0.2,4,2,1,0,1,2
7,3Gr,Pacific,4,8.0A0.2,4,3,0,1,1,2
7,3Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,2Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,2Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,2Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,2Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,2Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,2Gr,Pacific,4,8.0A0.2,4,3,1,0,1,2
7,2Gr,Pacific,4,8.0A0.2,4,3,1,0,1,2
7,2Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,2Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,2Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,2Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,2Gr,Pacific,4,8.0A0.2,4,3,1,0,1,2
7,2Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,2Gr,Pacific,4,8.0A0.2,4,3,1,0,1,2
7,2Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,2Gr,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,2Gr,Pacific,4,8.0A0.2,4,3,1,0,1,2
7,1Bc,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,1Bc,Pacific,4,8.0A0.2,4,2,0,0,1,1
7,1Bc,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,1Bc,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,1Bc,Pacific,4,8.0A0.2,4,3,0,1,1,2
7,1Bc,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,1Bc,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,1Bc,Pacific,4,8.0A0.2,4,2,0,0,1,1
7,1Bc,Pacific,4,8.0A0.2,4,2,1,0,1,2
7,1Bc,Pacific,4,8.0A0.2,4,3,0,1,1,2
7,1Bc,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,1Bc,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,1Bc,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,1Bc,Pacific,4,8.0A0.2,4,3,0,0,1,1
7,1Bc,Pacific,4,8.0A0.2,4,3,0,0,1,1
80,1Gr,Pacific,4,8.0A0.2,3,3,1,0,1,2
80,1Gr,Pacific,4,8.0A0.2,3,2,0,0,1,1
80,1Gr,Pacific,4,8.0A0.2,3,3,0,0,1,1
80,1Gr,Pacific,4,8.0A0.2,3,3,0,0,1,1
80,1Gr,Pacific,4,8.0A0.2,3,1,0,0,1,1
80,1Gr,Pacific,4,8.0A0.2,3,1,1,0,1,2
80,1Gr,Pacific,4,8.0A0.2,3,NA,NA,NA,NA,0
80,1Gr,Pacific,4,8.0A0.2,3,NA,NA,NA,NA,0
80,1Gr,Pacific,4,8.0A0.2,3,1,0,0,1,1
80,1Gr,Pacific,4,8.0A0.2,3,2,0,1,0,1
80,1Gr,Pacific,4,8.0A0.2,3,3,0,0,1,1
80,1Gr,Pacific,4,8.0A0.2,3,3,0,0,1,1
80,1Gr,Pacific,4,8.0A0.2,3,3,0,0,1,1
80,1Gr,Pacific,4,8.0A0.2,3,3,0,0,1,1
80,2Bl,Pacific,4,8.0A0.2,3,3,0,0,1,1
80,2Bl,Pacific,4,8.0A0.2,3,3,0,0,1,1
80,2Bl,Pacific,4,8.0A0.2,3,3,0,1,1,2
80,2Bl,Pacific,4,8.0A0.2,3,2,0,0,1,1
80,2Bl,Pacific,4,8.0A0.2,3,3,0,0,1,1
80,2Bl,Pacific,4,8.0A0.2,3,3,1,0,1,2
80,2Bl,Pacific,4,8.0A0.2,3,3,1,0,1,2
80,2Bl,Pacific,4,8.0A0.2,3,3,0,0,1,1
80,2Bl,Pacific,4,8.0A0.2,3,3,1,0,1,2
80,2Bl,Pacific,4,8.0A0.2,3,3,0,0,1,1
80,2Bl,Pacific,4,8.0A0.2,3,2,0,0,1,1
80,2Bl,Pacific,4,8.0A0.2,3,2,1,0,1,2
80,2Bl,Pacific,4,8.0A0.2,3,3,1,0,1,2
80,2Bl,Pacific,4,8.0A0.2,3,2,0,0,1,1
80,3Pu,Pacific,4,8.0A0.2,3,2,0,0,1,1
80,3Pu,Pacific,4,8.0A0.2,3,3,0,0,1,1
80,3Pu,Pacific,4,8.0A0.2,3,2,1,0,0,1
80,3Pu,Pacific,4,8.0A0.2,3,1,1,0,0,1
80,3Pu,Pacific,4,8.0A0.2,3,1,1,0,0,1
80,3Pu,Pacific,4,8.0A0.2,3,2,0,0,1,1
80,3Pu,Pacific,4,8.0A0.2,3,2,0,0,1,1
80,3Pu,Pacific,4,8.0A0.2,3,3,0,0,1,1
80,3Pu,Pacific,4,8.0A0.2,3,3,1,0,1,2
80,3Pu,Pacific,4,8.0A0.2,3,2,0,0,1,1
80,3Pu,Pacific,4,8.0A0.2,3,2,1,0,0,1
80,3Pu,Pacific,4,8.0A0.2,3,3,0,0,1,1
80,3Pu,Pacific,4,8.0A0.2,3,3,0,0,1,1
80,3Pu,Pacific,4,8.0A0.2,3,3,0,1,1,2
80,3Pu,Pacific,4,8.0A0.2,3,1,0,0,0,0
80,3Pu,Pacific,4,8.0A0.2,3,3,0,0,1,1
80,1Bl,Olympia,4,8.0A0.2,3,2,0,0,1,1
80,1Bl,Olympia,4,8.0A0.2,3,3,1,1,1,3
80,1Bl,Olympia,4,8.0A0.2,3,3,1,0,1,2
80,1Bl,Olympia,4,8.0A0.2,3,3,1,0,1,2
80,1Bl,Olympia,4,8.0A0.2,3,3,1,0,1,2
80,1Bl,Olympia,4,8.0A0.2,3,3,1,0,1,2
80,1Bl,Olympia,4,8.0A0.2,3,2,0,0,1,1
80,1Bl,Olympia,4,8.0A0.2,3,3,1,0,1,2
80,1Bl,Olympia,4,8.0A0.2,3,3,0,0,1,1
80,1Bl,Olympia,4,8.0A0.2,3,2,0,0,0,0
80,1Bl,Olympia,4,8.0A0.2,3,1,0,0,0,0
80,1Bl,Olympia,4,8.0A0.2,3,2,1,0,0,1
80,1Bl,Olympia,4,8.0A0.2,3,3,1,0,1,2
80,1Bl,Olympia,4,8.0A0.2,3,3,0,1,1,2
80,1Bl,Olympia,4,8.0A0.2,3,3,1,0,1,2
80,1Bl,Olympia,4,8.0A0.2,3,3,0,0,1,1
80,1Bl,Olympia,4,8.0A0.2,3,3,0,0,1,1
80,1Bl,Olympia,4,8.0A0.2,3,2,1,0,1,2
80,2Bl,Olympia,4,8.0A0.2,3,2,1,0,1,2
80,2Bl,Olympia,4,8.0A0.2,3,2,0,1,1,2
80,2Bl,Olympia,4,8.0A0.2,3,3,1,0,1,2
80,2Bl,Olympia,4,8.0A0.2,3,2,0,0,1,1
80,2Bl,Olympia,4,8.0A0.2,3,3,1,0,1,2
80,2Bl,Olympia,4,8.0A0.2,3,2,0,1,1,2
